ConditionName,Outcome,CountryName,Admin1ISO,Date,SourceName,CountValue
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",2126.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",2411.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",1818.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",1229.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",1739.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",2116.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",1445.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",1593.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",1457.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-04-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",1897.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",2094.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",2254.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",1512.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",1349.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",1388.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",1547.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",2471.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",1945.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",1853.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",1377.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",1045.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",1231.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",1443.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",2034.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",1864.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",1370.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",995.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",687.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",959.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",1292.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",1627.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",1186.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",1308.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",1081.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",618.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",1155.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",1418.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",4864.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",1210.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",1079.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-05-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",644.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",423.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",461.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",773.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",1047.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",1157.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",1101.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",874.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",792.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",846.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",856.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",1136.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",1032.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",942.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",827.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",628.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",699.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",829.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",1295.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",1176.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",956.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",1123.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",635.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",787.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",1419.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",2015.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",1683.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",2251.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",1256.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",762.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-06-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",1698.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",1792.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",5730.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",1332.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",157201.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",2411.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",8910.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",3256.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",3093.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",3622.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",4651.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",14097.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",4723.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",5285.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",10962.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",7984.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",21940.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",7731.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",6849.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",10778.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",10356.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CA,2021-07-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CO,2020-01-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CO,2020-01-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CO,2020-01-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CO,2020-01-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CO,2020-01-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-CO,2020-01-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
